2026-03-13 10:33:51.702 +02:00 [INF] Starting database migration process...
2026-03-13 10:33:56.737 +02:00 [INF] Database migration completed successfully.
2026-03-13 10:33:57.845 +02:00 [INF] Comments.RepliesJson column check/creation completed
2026-03-13 10:33:58.644 +02:00 [INF] Projects.Views column check/creation completed
2026-03-13 10:33:59.662 +02:00 [INF] Projects.IsFeatured column check/creation completed
2026-03-13 10:34:01.660 +02:00 [INF] Projects.GalleryJson column check/creation completed
2026-03-13 10:34:03.796 +02:00 [INF] Projects.ResponsibilitiesJson column check/creation completed
2026-03-13 10:34:04.807 +02:00 [INF] Projects.ReactionsCount column check/creation completed
2026-03-13 10:34:06.117 +02:00 [INF] Projects.Title_Ar column check/creation completed
2026-03-13 10:34:07.653 +02:00 [INF] Projects.Description_Ar column check/creation completed
2026-03-13 10:34:08.417 +02:00 [INF] Projects.Summary_Ar column check/creation completed
2026-03-13 10:34:08.506 +02:00 [INF] Projects.Category_Ar column check/creation completed
2026-03-13 10:34:08.524 +02:00 [INF] Projects.Tags_Ar column check/creation completed
2026-03-13 10:34:08.769 +02:00 [INF] Projects.Niche_Ar column check/creation completed
2026-03-13 10:34:09.040 +02:00 [INF] Projects.Company_Ar column check/creation completed
2026-03-13 10:34:09.230 +02:00 [INF] Projects.Duration_Ar column check/creation completed
2026-03-13 10:34:09.456 +02:00 [INF] Projects.Language_Ar column check/creation completed
2026-03-13 10:34:09.833 +02:00 [INF] Projects.Architecture_Ar column check/creation completed
2026-03-13 10:34:09.854 +02:00 [INF] Projects.Status_Ar column check/creation completed
2026-03-13 10:34:09.858 +02:00 [INF] KeyFeatures.Title_Ar column check/creation completed
2026-03-13 10:34:09.865 +02:00 [INF] KeyFeatures.Description_Ar column check/creation completed
2026-03-13 10:34:09.872 +02:00 [INF] ChangelogItems.Title_Ar column check/creation completed
2026-03-13 10:34:09.881 +02:00 [INF] ChangelogItems.Description_Ar column check/creation completed
2026-03-13 10:34:13.078 +02:00 [INF] Admin user already exists: m.ssaid356@gmail.com
2026-03-13 10:34:15.685 +02:00 [ERR] Hosting failed to start
System.IO.IOException: Failed to bind to address http://127.0.0.1:5283: address already in use.
 ---> Microsoft.AspNetCore.Connections.AddressInUseException: Only one usage of each socket address (protocol/network address/port) is normally permitted.
 ---> System.Net.Sockets.SocketException (10048): Only one usage of each socket address (protocol/network address/port) is normally permitted.
   at System.Net.Sockets.Socket.UpdateStatusAfterSocketErrorAndThrowException(SocketError error, Boolean disconnectOnFailure, String callerName)
   at System.Net.Sockets.Socket.DoBind(EndPoint endPointSnapshot, SocketAddress socketAddress)
   at System.Net.Sockets.Socket.Bind(EndPoint localEP)
   at Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketTransportOptions.CreateDefaultBoundListenSocket(EndPoint endpoint)
   at Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketConnectionListener.Bind()
   --- End of inner exception stack trace ---
   at Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketConnectionListener.Bind()
   at Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketTransportFactory.BindAsync(EndPoint endpoint, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.TransportManager.BindAsync(EndPoint endPoint, ConnectionDelegate connectionDelegate, EndpointConfig endpointConfig, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerImpl.<>c__DisplayClass28_0`1.<<StartAsync>g__OnBind|0>d.MoveNext()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Server.Kestrel.Core.Internal.AddressBinder.BindEndpointAsync(ListenOptions endpoint, AddressBindContext context, CancellationToken cancellationToken)
   --- End of inner exception stack trace ---
   at Microsoft.AspNetCore.Server.Kestrel.Core.Internal.AddressBinder.BindEndpointAsync(ListenOptions endpoint, AddressBindContext context, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.LocalhostListenOptions.BindAsync(AddressBindContext context, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.Internal.AddressBinder.AddressesStrategy.BindAsync(AddressBindContext context, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerImpl.BindAsync(CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerImpl.StartAsync[TContext](IHttpApplication`1 application, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Hosting.GenericWebHostService.StartAsync(CancellationToken cancellationToken)
   at Microsoft.Extensions.Hosting.Internal.Host.<StartAsync>b__14_1(IHostedService service, CancellationToken token)
   at Microsoft.Extensions.Hosting.Internal.Host.ForeachService[T](IEnumerable`1 services, CancellationToken token, Boolean concurrent, Boolean abortOnFirstException, List`1 exceptions, Func`3 operation)
2026-03-13 11:14:06.667 +02:00 [INF] Starting database migration process...
2026-03-13 11:14:19.782 +02:00 [INF] Database migration completed successfully.
2026-03-13 11:14:20.880 +02:00 [INF] Comments.RepliesJson column check/creation completed
2026-03-13 11:14:20.939 +02:00 [INF] Projects.Views column check/creation completed
2026-03-13 11:14:20.999 +02:00 [INF] Projects.IsFeatured column check/creation completed
2026-03-13 11:14:21.050 +02:00 [INF] Projects.GalleryJson column check/creation completed
2026-03-13 11:14:21.117 +02:00 [INF] Projects.ResponsibilitiesJson column check/creation completed
2026-03-13 11:14:21.239 +02:00 [INF] Projects.ReactionsCount column check/creation completed
2026-03-13 11:14:21.334 +02:00 [INF] Projects.Title_Ar column check/creation completed
2026-03-13 11:14:21.410 +02:00 [INF] Projects.Description_Ar column check/creation completed
2026-03-13 11:14:21.476 +02:00 [INF] Projects.Summary_Ar column check/creation completed
2026-03-13 11:14:21.543 +02:00 [INF] Projects.Category_Ar column check/creation completed
2026-03-13 11:14:21.771 +02:00 [INF] Projects.Tags_Ar column check/creation completed
2026-03-13 11:14:21.923 +02:00 [INF] Projects.Niche_Ar column check/creation completed
2026-03-13 11:14:22.033 +02:00 [INF] Projects.Company_Ar column check/creation completed
2026-03-13 11:14:22.102 +02:00 [INF] Projects.Duration_Ar column check/creation completed
2026-03-13 11:14:22.207 +02:00 [INF] Projects.Language_Ar column check/creation completed
2026-03-13 11:14:22.396 +02:00 [INF] Projects.Architecture_Ar column check/creation completed
2026-03-13 11:14:22.447 +02:00 [INF] Projects.Status_Ar column check/creation completed
2026-03-13 11:14:22.504 +02:00 [INF] KeyFeatures.Title_Ar column check/creation completed
2026-03-13 11:14:22.547 +02:00 [INF] KeyFeatures.Description_Ar column check/creation completed
2026-03-13 11:14:22.595 +02:00 [INF] ChangelogItems.Title_Ar column check/creation completed
2026-03-13 11:14:22.640 +02:00 [INF] ChangelogItems.Description_Ar column check/creation completed
2026-03-13 11:14:24.350 +02:00 [INF] Admin user already exists: m.ssaid356@gmail.com
2026-03-13 11:16:13.439 +02:00 [WRN] Failed to determine the https port for redirect.
2026-03-13 11:16:13.540 +02:00 [INF] HTTP OPTIONS /api/experiences responded 204 in 97.3873 ms
2026-03-13 11:16:13.542 +02:00 [INF] HTTP OPTIONS /hubs/notifications/negotiate responded 204 in 108.8956 ms
2026-03-13 11:16:13.542 +02:00 [INF] HTTP OPTIONS /api/skills responded 204 in 104.0891 ms
2026-03-13 11:16:13.550 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 113.3516 ms
2026-03-13 11:16:13.584 +02:00 [INF] HTTP OPTIONS /api/services responded 204 in 145.7260 ms
2026-03-13 11:16:13.550 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 111.5708 ms
2026-03-13 11:16:16.011 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.1469 ms
2026-03-13 11:16:16.399 +02:00 [INF] HTTP POST /hubs/notifications/negotiate responded 200 in 391.5995 ms
2026-03-13 11:16:16.874 +02:00 [INF] HTTP GET /api/projects/featured responded 200 in 1597.9283 ms
2026-03-13 11:16:16.928 +02:00 [INF] HTTP OPTIONS /hubs/notifications/negotiate responded 204 in 0.1904 ms
2026-03-13 11:16:17.048 +02:00 [INF] HTTP POST /hubs/notifications/negotiate responded 200 in 3.7319 ms
2026-03-13 11:16:17.336 +02:00 [INF] HTTP GET /api/services responded 200 in 298.8224 ms
2026-03-13 11:16:17.367 +02:00 [INF] HTTP GET /api/skills responded 200 in 342.5513 ms
2026-03-13 11:16:17.412 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 187.1572 ms
2026-03-13 11:16:17.434 +02:00 [INF] HTTP GET /api/experiences responded 200 in 490.7206 ms
2026-03-13 11:16:17.461 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 14.9859 ms
2026-03-13 11:16:17.487 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 11.5905 ms
2026-03-13 11:16:19.518 +02:00 [INF] HTTP GET /api/bio responded 200 in 4087.0655 ms
2026-03-13 11:16:19.537 +02:00 [INF] HTTP GET /api/bio responded 200 in 13.1967 ms
2026-03-13 11:16:31.527 +02:00 [INF] HTTP GET /uploads/avatars/33f705f5-b739-4960-b843-3171fefafabb.png responded 304 in 30.7717 ms
2026-03-13 11:16:43.101 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.4945 ms
2026-03-13 11:16:44.270 +02:00 [INF] HTTP GET /uploads/skills/3a0a3c2c-dd56-43e1-ae35-ed66b587690e.png responded 304 in 3.3656 ms
2026-03-13 11:16:49.834 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 818.5054 ms
2026-03-13 11:17:11.015 +02:00 [INF] HTTP OPTIONS /api/skills/160d5234-b1bc-45a4-8513-c3a00490a1d9 responded 204 in 2.9873 ms
2026-03-13 11:17:11.016 +02:00 [INF] HTTP OPTIONS /api/skills/126cc07e-177d-4130-b468-db580411d911 responded 204 in 4.5479 ms
2026-03-13 11:17:11.025 +02:00 [INF] HTTP OPTIONS /api/skills/89eedf30-ca36-4161-af1a-ee0907210b6c responded 204 in 1.5435 ms
2026-03-13 11:17:11.027 +02:00 [INF] HTTP OPTIONS /api/skills/00248bf2-6b2c-458f-906b-5ea74055dce7 responded 204 in 1.6168 ms
2026-03-13 11:17:13.129 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.3889 ms
2026-03-13 11:17:17.095 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 1.9938 ms
2026-03-13 11:17:21.121 +02:00 [INF] HTTP PUT /api/skills/00248bf2-6b2c-458f-906b-5ea74055dce7 responded 200 in 4060.5726 ms
2026-03-13 11:17:21.126 +02:00 [INF] HTTP PUT /api/skills/89eedf30-ca36-4161-af1a-ee0907210b6c responded 200 in 4084.9443 ms
2026-03-13 11:17:21.471 +02:00 [INF] HTTP PUT /api/skills/160d5234-b1bc-45a4-8513-c3a00490a1d9 responded 200 in 9310.3812 ms
2026-03-13 11:17:21.851 +02:00 [INF] HTTP PUT /api/skills/126cc07e-177d-4130-b468-db580411d911 responded 200 in 4810.2242 ms
2026-03-13 11:17:35.445 +02:00 [INF] HTTP OPTIONS /api/notifications responded 204 in 1.1172 ms
2026-03-13 11:17:39.729 +02:00 [INF] HTTP GET /api/notifications responded 200 in 367.3911 ms
2026-03-13 11:17:43.132 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.1529 ms
2026-03-13 11:17:43.788 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 21.3277 ms
2026-03-13 11:18:13.111 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.2967 ms
2026-03-13 11:18:13.430 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 1.8781 ms
2026-03-13 11:18:16.345 +02:00 [INF] HTTP OPTIONS /api/experiences responded 204 in 0.0727 ms
2026-03-13 11:18:16.512 +02:00 [INF] HTTP GET /api/bio responded 200 in 37.5157 ms
2026-03-13 11:18:16.512 +02:00 [INF] HTTP OPTIONS /api/references responded 204 in 0.0830 ms
2026-03-13 11:18:16.563 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 66.1222 ms
2026-03-13 11:18:16.638 +02:00 [INF] HTTP GET /api/projects responded 200 in 310.5557 ms
2026-03-13 11:18:17.015 +02:00 [INF] HTTP GET /api/experiences responded 200 in 10.7232 ms
2026-03-13 11:18:17.809 +02:00 [INF] HTTP GET /api/references responded 200 in 163.8803 ms
2026-03-13 11:18:17.847 +02:00 [INF] HTTP GET /api/projects responded 200 in 38.2082 ms
2026-03-13 11:18:43.264 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.1291 ms
2026-03-13 11:18:43.766 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 2.6638 ms
2026-03-13 11:18:52.389 +02:00 [INF] HTTP OPTIONS /api/references responded 204 in 0.1588 ms
2026-03-13 11:19:00.381 +02:00 [INF] HTTP POST /api/references responded 201 in 7528.4430 ms
2026-03-13 11:19:13.111 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.1594 ms
2026-03-13 11:19:14.959 +02:00 [INF] HTTP GET /api/notifications/stats responded 200 in 280.1636 ms
2026-03-13 11:19:29.495 +02:00 [INF] HTTP OPTIONS /api/uploads/profile-image responded 204 in 0.0939 ms
2026-03-13 11:19:34.499 +02:00 [INF] HTTP POST /api/uploads/profile-image responded 200 in 1057.4973 ms
2026-03-13 11:19:41.187 +02:00 [INF] HTTP OPTIONS /api/references/e1a91c76-a3be-4b6e-a4db-b8d1797c3e32 responded 204 in 0.1094 ms
2026-03-13 11:19:41.353 +02:00 [INF] HTTP GET /uploads/avatars/809ab91b-821e-4456-9207-9f4c420af505.jpg responded 200 in 109.2602 ms
2026-03-13 11:19:43.294 +02:00 [INF] HTTP OPTIONS /api/notifications/stats responded 204 in 0.3731 ms
